"file","line","component","control","label","handlers","category","flows","mode"
"src/components/self-service-workspace.tsx","385","WorkspaceLifecyclePanel","input","""exportAcknowledged""","","Getting started / Adoption & portability / Administration","workspace_onboarding, workspace_exports, workspace_lifecycle","Business flow / supporting control"
"src/components/self-service-workspace.tsx","389","WorkspaceLifecyclePanel","input","""retentionAcknowledged""","","Getting started / Adoption & portability / Administration","workspace_onboarding, workspace_exports, workspace_lifecycle","Business flow / supporting control"
"src/components/self-service-workspace.tsx","393","WorkspaceLifecyclePanel","button","{pending ? ""Recording…"" : ""Record lifecycle request""}","","Getting started / Adoption & portability / Administration","workspace_onboarding, workspace_exports, workspace_lifecycle","Business flow / supporting control"
"src/components/self-service-workspace.tsx","427","ActionableEmptyState","Link","{next}","href={href}","Getting started / Adoption & portability / Administration","workspace_onboarding, workspace_exports, workspace_lifecycle","Business flow / supporting control"
"src/app/app/[workspaceSlug]/page.tsx","50","WorkspaceOverview","Link","Continue setup","href={`/app/${workspace.slug}/settings/getting-started`}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/app/app/[workspaceSlug]/page.tsx","75","WorkspaceOverview","Link","Manage clients","href={`/app/${workspace.slug}/clients`}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/app/app/[workspaceSlug]/page.tsx","76","WorkspaceOverview","Link","Open projects","href={`/app/${workspace.slug}/projects`}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/app/app/[workspaceSlug]/projects/[projectKey]/work/[workItemId]/page.tsx","77","WorkCollaborationPage","summary","Log time against this work item","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/app-form-controls.tsx","56","AppInput","input","Dynamic/reusable control","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/app-form-controls.tsx","62","AppTextarea","textarea","Dynamic/reusable control","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/app-form-controls.tsx","66","AppSelect","select","Dynamic/reusable control","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/app-form-controls.tsx","81","AppButton","button","Dynamic/reusable control","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/app-mobile-navigation.tsx","41","AppMobileNavigation","Sheet","<SheetTrigger render={ <button className=""app-mobile-menu"" type=""button"" aria-label=""Open workspace navigation"" /> } > <Menu aria-hidden=""true"" /> </SheetTrigger> <SheetContent side=""left"" className=""w-[min(88vw,22rem)] gap-0 border-0 bg-[#20241f] p-0 text-stone-100"" > <SheetHeader className=""border-b border-white/10 p","onOpenChange={setOpen}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/app-mobile-navigation.tsx","42","AppMobileNavigation","SheetTrigger","<Menu aria-hidden=""true"" />","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/app-mobile-navigation.tsx","44","AppMobileNavigation","button","""Open workspace navigation""","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/app-mobile-navigation.tsx","70","AppMobileNavigation","WorkspaceNavigation","Dynamic/reusable control","onNavigate={() => setOpen(false)}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/app-shell.tsx","33","AppShell","a","Skip to content","href=""#main-content""","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/brand.tsx","33","BrandLockup","Link","{label}","href={href}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/project-context-bar.tsx","73","ProjectContextBar","Link","{label}","href={href}; onClick={() => setPendingHref(href)}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/project-context-bar.tsx","87","ProjectContextBar","button","Dynamic/reusable control","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/project-context-bar.tsx","100","ProjectContextBar","DropdownMenuItem","{label}","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/project-context-bar.tsx","104","ProjectContextBar","Link","Dynamic/reusable control","href={href}; onClick={() => setPendingHref(href)}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/webmcp-bridge.tsx","110","WebMcpBridge","dialog","<h2 id=""workflow-confirmation-title"">Review agent action</h2> {confirmation ? ( <> <p> <strong>{confirmation.title}</strong> ·{"" ""} {confirmation.action} </p> <p> Review the exact request before allowing this action. ScopeDelta will recheck your access and the current record. </p> <dl className=""workflow-review-fields""","onCancel={() => pendingRef.current?.(false)}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/webmcp-bridge.tsx","145","WebMcpBridge","button","Cancel","onClick={() => pendingRef.current?.(false)}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/webmcp-bridge.tsx","151","WebMcpBridge","button","Confirm action","onClick={() => pendingRef.current?.(true)}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workflow-explorer.tsx","67","WorkflowExplorer","Link","Create a client","href={`/app/${workspaceSlug}/clients`}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workflow-explorer.tsx","70","WorkflowExplorer","Link","Create a project","href={`/app/${workspaceSlug}/projects`}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workflow-explorer.tsx","85","WorkflowExplorer","input","""Projects, scope, client review…""","onChange={(event) => setQuery(event.target.value)}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workflow-explorer.tsx","94","WorkflowExplorer","select","<option>All workflows</option> {categories.map((name) => ( <option key={name}>{name}</option> ))}","onChange={(event) => setCategory(event.target.value)}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workflow-explorer.tsx","119","WorkflowExplorer","summary","Available actions ( {flow.actions.length} )","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workflow-explorer.tsx","135","WorkflowExplorer","Link","Open workspace","href={flow.href}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workflow-explorer.tsx","136","WorkflowExplorer","button","{copied === flow.name ? ""Copied"" : ""Copy agent prompt""}","onClick={() => void copyPrompt(flow)}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workspace-navigation.tsx","84","WorkspaceNavigation","Link","<Icon aria-hidden=""true"" /> <span>{itemLabel}</span>","href={href}; onClick={onNavigate}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workspace-switcher.tsx","38","WorkspaceSwitcher","button","Dynamic/reusable control","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workspace-switcher.tsx","59","WorkspaceSwitcher","DropdownMenuItem","<span className=""grid size-8 shrink-0 place-items-center rounded-lg bg-stone-100 text-[0.65rem] font-extrabold text-stone-700""> {initials(workspace.name)} </span> <span className=""grid min-w-0 flex-1""> <strong className=""truncate text-sm font-semibold""> {workspace.name} </strong> <small className=""capitalize text-stone","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workspace-switcher.tsx","62","WorkspaceSwitcher","Link","Dynamic/reusable control","href={`/app/${workspace.slug}`}","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workspace-switcher.tsx","82","WorkspaceSwitcher","DropdownMenuItem","<Plus className=""size-4"" aria-hidden=""true"" /> New workspace","","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/components/workspace-switcher.tsx","84","WorkspaceSwitcher","Link","Dynamic/reusable control","href=""/onboarding""","Navigation and interaction","discover_workflows / open_workflow","Navigation, display or reusable control"
"src/app/app/[workspaceSlug]/operations/capacity/page.tsx","65","CapacityPage","form","<label> Start Monday <input name=""startWeek"" type=""date"" defaultValue={data.startWeek} /> </label> <label> Weeks <select name=""weeks"" defaultValue={filters.weeks}> {[4, 8, 12, 16, 26].map((weeks) => ( <option key={weeks}>{weeks}</option> ))} </select> </label> <label> Person <input name=""query"" defaultValue={filters.qu","","Operations","capacity_planning, project_allocations","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/capacity/page.tsx","68","CapacityPage","input","""startWeek""","","Operations","capacity_planning, project_allocations","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/capacity/page.tsx","72","CapacityPage","select","""weeks""","","Operations","capacity_planning, project_allocations","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/capacity/page.tsx","80","CapacityPage","input","""Name""","","Operations","capacity_planning, project_allocations","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/capacity/page.tsx","84","CapacityPage","input","""Key or name""","","Operations","capacity_planning, project_allocations","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/capacity/page.tsx","90","CapacityPage","button","Apply","","Operations","capacity_planning, project_allocations","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/capacity/page.tsx","100","CapacityPage","summary","Schedule availability","","Operations","capacity_planning, project_allocations","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/capacity/page.tsx","110","CapacityPage","summary","Add planned allocation","","Operations","capacity_planning, project_allocations","Business flow / supporting control"
"src/components/operations-forms.tsx","35","TimeEntryForm","form","<label> Project <select name=""projectId"" defaultValue={initialProjectId} required> {projects.map((project) => ( <option value={project.id} key={project.id}> {project.key ? `${project.key} · ` : """"} {project.name} </option> ))} </select> </label> <label> Work date <input name=""workDate"" type=""date"" defaultValue={default","onSubmit={async (event) => { event.preventDefault(); setStatus(""Saving…""); const formElement = event.currentTarget; const form = new FormData(formElement); try { await mutate(`/api/v1/workspaces/${workspaceId}/time-entries`, { projectId: form.get(""projectId""), workItemId: initialWorkItemId ?? null, workDate: form.get(""","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","63","TimeEntryForm","select","""projectId""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","74","TimeEntryForm","input","""workDate""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","83","TimeEntryForm","input","""durationMinutes""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","94","TimeEntryForm","select","""classification""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","101","TimeEntryForm","input","""Optional audit context""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","107","TimeEntryForm","button","Log time","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","121","AvailabilityForm","form","<label> Applies to <select name=""memberId""> <option value="""">Workspace default</option> {members.map((member) => ( <option value={member.id} key={member.id}> {member.name} </option> ))} </select> </label> <label> Minutes / week <input name=""weeklyMinutes"" type=""number"" min=""0"" max=""10080"" defaultValue=""2400"" required /","onSubmit={async (event) => { event.preventDefault(); setStatus(""Saving…""); const form = new FormData(event.currentTarget); const memberId = String(form.get(""memberId"") ?? """"); const url = memberId ? `/api/v1/workspaces/${workspaceId}/capacity/members/${memberId}/availability` : `/api/v1/workspaces/${workspaceId}/capaci","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","149","AvailabilityForm","select","""memberId""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","160","AvailabilityForm","input","""weeklyMinutes""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","171","AvailabilityForm","input","""effectiveFrom""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","178","AvailabilityForm","button","Set availability","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","198","AllocationForm","form","<label> Person <select name=""memberUserId"" required> {members.map((member) => ( <option value={member.id} key={member.id}> {member.name} </option> ))} </select> </label> <label> Project <select name=""projectId"" required> {projects.map((project) => ( <option value={project.id} key={project.id}> {project.key} · {project.","onSubmit={async (event) => { event.preventDefault(); setStatus(""Saving…""); const form = new FormData(event.currentTarget); try { await mutate(`/api/v1/workspaces/${workspaceId}/allocations`, { memberUserId: form.get(""memberUserId""), projectId: form.get(""projectId""), startWeek: form.get(""startWeek""), endWeek: form.get(""","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","226","AllocationForm","select","""memberUserId""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","236","AllocationForm","select","""projectId""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","246","AllocationForm","input","""startWeek""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","255","AllocationForm","input","""endWeek""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","259","AllocationForm","input","""plannedMinutesPerWeek""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","270","AllocationForm","input","""Optional""","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/components/operations-forms.tsx","272","AllocationForm","button","Add allocation","","Operations","capacity_planning, project_allocations, time_tracking","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/exposure/page.tsx","38","ExposurePage","form","<label> Search <input name=""query"" defaultValue={filters.query} placeholder=""Project, key, or client"" /> </label> <label> Lifecycle <select name=""lifecycle"" defaultValue={filters.lifecycle}> <option value=""active"">Active</option> <option value=""completed"">Completed</option> <option value=""archived"">Archived</option> <o","","Operations","commercial_exposure","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/exposure/page.tsx","41","ExposurePage","input","""Project, key, or client""","","Operations","commercial_exposure","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/exposure/page.tsx","49","ExposurePage","select","""lifecycle""","","Operations","commercial_exposure","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/exposure/page.tsx","56","ExposurePage","button","Apply","","Operations","commercial_exposure","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/page.tsx","34","PortfolioPage","form","<label> Search <input name=""query"" defaultValue={filters.query} placeholder=""Project, key, or client"" /> </label> <label> Lifecycle <select name=""lifecycle"" defaultValue={filters.lifecycle}> <option value=""active"">Active</option> <option value=""completed"">Completed</option> <option value=""archived"">Archived</option> <o","","Operations","portfolio_review","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/page.tsx","37","PortfolioPage","input","""Project, key, or client""","","Operations","portfolio_review","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/page.tsx","45","PortfolioPage","select","""lifecycle""","","Operations","portfolio_review","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/page.tsx","54","PortfolioPage","select","""attention""","","Operations","portfolio_review","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/page.tsx","63","PortfolioPage","button","Apply","","Operations","portfolio_review","Business flow / supporting control"
"src/components/operations-workspace.tsx","58","OperationsHeader","Link","{label}","href={href}","Operations","portfolio_review, capacity_planning, project_allocations, time_tracking, commercial_exposure","Business flow / supporting control"
"src/components/operations-workspace.tsx","98","PortfolioLedger","Link","<strong>{project.key}</strong> · {project.name}","href={`/app/${workspaceSlug}/projects/${project.key}`}","Operations","portfolio_review, capacity_planning, project_allocations, time_tracking, commercial_exposure","Business flow / supporting control"
"src/components/operations-workspace.tsx","118","PortfolioLedger","Link","{attentionLabels[signal.category]} <span>{signal.count}</span>","href={signal.href}","Operations","portfolio_review, capacity_planning, project_allocations, time_tracking, commercial_exposure","Business flow / supporting control"
"src/components/operations-workspace.tsx","169","CapacityLedger","summary","<span> <strong>{week.week}</strong> <small>ISO week</small> </span> <span> <strong>{formatMinutes(week.availableMinutes)}</strong> <small>Available</small> </span> <span> <strong>{formatMinutes(week.allocatedMinutes)}</strong> <small>Planned</small> </span> <span> <strong>{formatMinutes(week.actualMinutes)}</strong> <s","","Operations","portfolio_review, capacity_planning, project_allocations, time_tracking, commercial_exposure","Business flow / supporting control"
"src/components/operations-workspace.tsx","291","ExposureLedger","summary","<span> <strong> {project.key} · {project.name} </strong> <small>{project.clientName}</small> </span> <span> <strong>{moneyList(project.summary.confirmed.money)}</strong> <small>Confirmed impact</small> </span> <span> <strong>{moneyList(project.summary.pending.money)}</strong> <small>Pending exposure</small> </span> <sp","","Operations","portfolio_review, capacity_planning, project_allocations, time_tracking, commercial_exposure","Business flow / supporting control"
"src/components/operations-workspace.tsx","416","EmptyState","Link","{action}","href={href}","Operations","portfolio_review, capacity_planning, project_allocations, time_tracking, commercial_exposure","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/time/page.tsx","54","TimePage","summary","Log delivery time","","Operations","time_tracking","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/time/page.tsx","68","TimePage","form","<label> Time-entry project <input name=""projectQuery"" defaultValue={projectQuery} placeholder=""Key or name"" /> </label> <label> From <input name=""from"" type=""date"" defaultValue={filters.from} /> </label> <label> To <input name=""to"" type=""date"" defaultValue={filters.to} /> </label> <label> Classification <select name=""c","","Operations","time_tracking","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/time/page.tsx","71","TimePage","input","""Key or name""","","Operations","time_tracking","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/time/page.tsx","79","TimePage","input","""from""","","Operations","time_tracking","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/time/page.tsx","83","TimePage","input","""to""","","Operations","time_tracking","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/time/page.tsx","87","TimePage","select","""classification""","","Operations","time_tracking","Business flow / supporting control"
"src/app/app/[workspaceSlug]/operations/time/page.tsx","96","TimePage","button","Apply","","Operations","time_tracking","Business flow / supporting control"
"src/app/page.tsx","34","Home","a","Skip to content","href=""#main-content""","Public site","pilot_interest","Public navigation / pilot application"
"src/app/page.tsx","43","Home","Link","Sign in","href=""/sign-in""","Public site","pilot_interest","Public navigation / pilot application"
"src/app/page.tsx","44","Home","a","Apply for the pilot <ArrowRight aria-hidden=""true"" />","href=""#pilot""","Public site","pilot_interest","Public navigation / pilot application"
"src/app/page.tsx","63","Home","a","Apply for a paid pilot <ArrowRight aria-hidden=""true"" />","href=""#pilot""","Public site","pilot_interest","Public navigation / pilot application"
"src/app/page.tsx","66","Home","a","Explore the decision flow <ArrowDown aria-hidden=""true"" />","href=""#decision""","Public site","pilot_interest","Public navigation / pilot application"
"src/app/page.tsx","227","Home","Link","Open your workspace","href=""/sign-in""","Public site","pilot_interest","Public navigation / pilot application"
"src/components/lead-form.tsx","114","LeadForm","form","<div className=""form-grid""> <FormField id=""name"" label=""Your name"" error={fieldErrors.name} required > <Input id=""name"" name=""name"" autoComplete=""name"" value={values.name} maxLength={leadFieldLimits.name} aria-invalid={Boolean(fieldErrors.name)} aria-describedby={fieldErrors.name ? ""name-error"" : undefined} onChange={(","onSubmit={handleSubmit}","Public site","pilot_interest","Public navigation / pilot application"
"src/components/lead-form.tsx","122","LeadForm","Input","""name""","onChange={(event) => updateValue(""name"", event.target.value)}","Public site","pilot_interest","Public navigation / pilot application"
"src/components/lead-form.tsx","140","LeadForm","Input","""email""","onChange={(event) => updateValue(""email"", event.target.value)}","Public site","pilot_interest","Public navigation / pilot application"
"src/components/lead-form.tsx","160","LeadForm","select","""businessType""","onChange={(event) => updateValue( ""businessType"", event.target.value as FormValues[""businessType""], ) }","Public site","pilot_interest","Public navigation / pilot application"
"src/components/lead-form.tsx","187","LeadForm","Input","""company""","onChange={(event) => updateValue(""company"", event.target.value)}","Public site","pilot_interest","Public navigation / pilot application"
"src/components/lead-form.tsx","207","LeadForm","Textarea","""scopeChallenge""","onChange={(event) => updateValue(""scopeChallenge"", event.target.value) }","Public site","pilot_interest","Public navigation / pilot application"
"src/components/lead-form.tsx","227","LeadForm","Input","""website""","onChange={(event) => updateValue(""website"", event.target.value)}","Public site","pilot_interest","Public navigation / pilot application"
"src/components/lead-form.tsx","243","LeadForm","Button","{isSubmitting ? ""Sending application…"" : ""Apply for a paid pilot""} <span aria-hidden=""true"">↗</span>","","Public site","pilot_interest","Public navigation / pilot application"
